Synced TS,Perpendicular_A,Parallel_A,Tangential_A,TotalSquared_A,Perpendicular_B,Parallel_B,Tangential_B,TotalSquared_B,MotionMotif,xmin,xmax
1972600.3396,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.005593620065854603,0.027926885197042915,8.878438572243303e-4,8.119877689647569e-4,Mixed,1972600.3396,1972626.2964178268
1972626.2964178268,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.002477162413405393,0.029418101763669924,-7.080595620546687e-4,8.72062393343445e-4,Mixed,1972626.2964178268,1972659.0397178265
1972659.0397178265,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.006614685692595485,0.03264655489003706,-7.349034733581004e-4,0.0011100916961151836,Mixed,1972659.0397178265,1972693.6399178267
1972693.6399178267,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.012689662637007201,0.03889693359904924,-0.002223537350279416,0.00167894309959799,Mixed,1972693.6399178267,1972725.7675178265
1972725.7675178265,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.019320139333585062,0.049019392459831924,-0.007465853048461046,0.0028319075827413823,Mixed,1972725.7675178265,1972758.7503178269
1972758.7503178269,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.03398112362738257,0.06376444946457534,-0.005333599504325853,0.005249069062172385,Mixed,1972758.7503178269,1972792.9361178265
1972792.9361178265,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.057222723044997946,0.0889320677923066,-0.004780771047414915,0.011206208486307757,Mixed,1972792.9361178265,1972825.5779178268
1972825.5779178268,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.07698811270302618,0.11226551413914322,-0.002231760604399252,0.018535695917895376,Mixed,1972825.5779178268,1972858.8028178266
1972858.8028178266,0.014420608344643569,-0.11980200741315045,0.003012686952786104,0.014569551207925645,0.09434037209956095,0.13301231628449572,-3.699782781214911e-4,0.026592518975176626,Mixed,1972858.8028178266,1972868.07
1972868.07,0.033615841414372495,-0.1344086614712928,0.0059766173823558675,0.019231433027835906,0.09434037209956095,0.13301231628449572,-3.699782781214911e-4,0.026592518975176626,Mixed,1972868.07,1972892.9505178267
1972892.9505178267,0.033615841414372495,-0.1344086614712928,0.0059766173823558675,0.019231433027835906,0.10532183328778075,0.14677461116334153,0.0010848797080874883,0.032636652013230204,Mixed,1972892.9505178267,1972925.6842178265
1972925.6842178265,0.033615841414372495,-0.1344086614712928,0.0059766173823558675,0.019231433027835906,0.12328608088674847,0.1654250449594544,-0.002016516230083157,0.04256896957795758,Mixed,1972925.6842178265,1972933.2799
1972933.2799,0.041400612922509406,-0.1331250034146106,0.00684234324526441,0.01948309494558555,0.12328608088674847,0.1654250449594544,-0.002016516230083157,0.04256896957795758,Mixed,1972933.2799,1972959.3902178267
1972959.3902178267,0.041400612922509406,-0.1331250034146106,0.00684234324526441,0.01948309494558555,0.13325744796830424,0.17436131258459756,-0.004949984357570547,0.04818391711038924,Mixed,1972959.3902178267,1972993.0016178265
1972993.0016178265,0.041400612922509406,-0.1331250034146106,0.00684234324526441,0.01948309494558555,0.14461624934530906,0.18319427314819647,-0.00855583154305442,0.05454720354239375,Mixed,1972993.0016178265,1973027.3743178267
1973027.3743178267,0.041400612922509406,-0.1331250034146106,0.00684234324526441,0.01948309494558555,0.15752514788967628,0.19123635713060685,-0.009587671158811706,0.0614774399444989,Mixed,1973027.3743178267,1973059.4199178265
1973059.4199178265,0.041400612922509406,-0.1331250034146106,0.00684234324526441,0.01948309494558555,0.1800795089632049,0.2069365657123474,-0.008781604846988852,0.07532848836093832,Mixed,1973059.4199178265,1973068.45
1973068.45,0.04324521811423329,-0.11639427406557615,0.0076710411539827154,0.015476620797386159,0.1800795089632049,0.2069365657123474,-0.008781604846988852,0.07532848836093832,Mixed,1973068.45,1973093.1154178265
1973093.1154178265,0.04324521811423329,-0.11639427406557615,0.0076710411539827154,0.015476620797386159,0.1992896847003501,0.21658664073133607,-0.005341190960186051,0.08665467969212298,Mixed,1973093.1154178265,1973100.163
1973100.163,0.033103536457656985,-0.08240390297337977,0.006522608083143568,0.007928791767455902,0.1992896847003501,0.21658664073133607,-0.005341190960186051,0.08665467969212298,Mixed,1973100.163,1973125.684517827
1973125.684517827,0.033103536457656985,-0.08240390297337977,0.006522608083143568,0.007928791767455902,0.21298373515357114,0.22359630496172073,-0.0025421291264922374,0.09536384145299712,Mixed,1973125.684517827,1973133.0935
1973133.0935,0.03259221223203868,-0.06149414735014867,0.0034091579496614184,0.004855404814425789,0.21298373515357114,0.22359630496172073,-0.0025421291264922374,0.09536384145299712,Mixed,1973133.0935,1973158.8373178267
1973158.8373178267,0.03259221223203868,-0.06149414735014867,0.0034091579496614184,0.004855404814425789,0.22258201872547828,0.23103444487800767,-0.003955497521797413,0.10293531574064328,Mixed,1973158.8373178267,1973167.2574
1973167.2574,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.22258201872547828,0.23103444487800767,-0.003955497521797413,0.10293531574064328,Mixed,1973167.2574,1973192.8447178267
1973192.8447178267,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.22732216638238067,0.24137327656033689,-0.008565739928164326,0.1100097978667686,Mixed,1973192.8447178267,1973225.8662178265
1973225.8662178265,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.2258820936217343,0.2447074385916002,-0.013829577108589841,0.11109570792400217,Mixed,1973225.8662178265,1973259.6134178266
1973259.6134178266,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.2207734624067668,0.24619475257644616,-0.0179210358820711,0.1096739414263361,ParallelAntiSync,1973259.6134178266,1973293.299917827
1973293.299917827,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.21718520202538472,0.24434617383630744,-0.019616944602483116,0.10725928916278704,ParallelAntiSync,1973293.299917827,1973325.8971178266
1973325.8971178266,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.21438196676612697,0.2417281125267339,-0.019895181826523098,0.10478792632016051,ParallelAntiSync,1973325.8971178266,1973359.4694178267
1973359.4694178267,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.20247158733490056,0.2208484905729185,-0.0168979959426296,0.09005434173312787,ParallelAntiSync,1973359.4694178267,1973393.1238178266
1973393.1238178266,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.1982666353366376,0.21713987855478806,-0.014617359991617188,0.08667305275962388,ParallelAntiSync,1973393.1238178266,1973426.0179178268
1973426.0179178268,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.1884746178837025,0.20699820579438008,-0.013582333592072199,0.07855541857430653,ParallelAntiSync,1973426.0179178268,1973458.8021178269
1973458.8021178269,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.1864351780589621,0.21292269086014276,-0.01563577276773262,0.08033862529104499,ParallelAntiSync,1973458.8021178269,1973493.1168178269
1973493.1168178269,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.1727735193931579,0.20089080801458237,-0.01580948860308644,0.07045774567814082,ParallelAntiSync,1973493.1168178269,1973525.5509178266
1973525.5509178266,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.16885288067091644,0.2056770710078852,-0.016204760404209068,0.07107694710900722,ParallelAntiSync,1973525.5509178266,1973559.9001178266
1973559.9001178266,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.15420353655650784,0.191568908481297,-0.016994372398489693,0.060766186076468345,ParallelAntiSync,1973559.9001178266,1973593.3641178268
1973593.3641178268,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.14039084277757222,0.17999287164413633,-0.019155672241135673,0.052473962357509354,ParallelAntiSync,1973593.3641178268,1973625.9947178266
1973625.9947178266,0.030180876575652053,-0.03853248939693924,-7.186652444436427e-4,0.002396154529733549,0.11995036137017981,0.15776595654454018,-0.017200388985097043,0.03957403961848911,ParallelAntiSync,1973625.9947178266,1973633.4771
1973633.4771,0.03129499956495027,-0.015777689770051787,-0.0035993436894388112,0.0012412677672449376,0.11995036137017981,0.15776595654454018,-0.017200388985097043,0.03957403961848911,ParallelAntiSync,1973633.4771,1973659.0517178266
1973659.0517178266,0.03129499956495027,-0.015777689770051787,-0.0035993436894388112,0.0012412677672449376,0.1116575648112444,0.1555908270325486,-0.01188825560900432,0.03681724785767472,ParallelAntiSync,1973659.0517178266,1973692.7664178265
1973692.7664178265,0.03129499956495027,-0.015777689770051787,-0.0035993436894388112,0.0012412677672449376,0.10265456529924076,0.1473757154222629,-0.0054942390894351725,0.032287747936171785,ParallelAntiSync,1973692.7664178265,1973726.2002178268
1973726.2002178268,0.03129499956495027,-0.015777689770051787,-0.0035993436894388112,0.0012412677672449376,0.09370550259701378,0.13709705417802143,-0.002269820472176956,0.027581475566226213,ParallelAntiSync,1973726.2002178268,1973734.3346
1973734.3346,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,0.09370550259701378,0.13709705417802143,-0.002269820472176956,0.027581475566226213,ParallelAntiSync,1973734.3346,1973759.1313178265
1973759.1313178265,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,0.08455924032501638,0.12797950771961952,0.005556573075045479,0.02355989502483835,ParallelAntiSync,1973759.1313178265,1973794.1681178268
1973794.1681178268,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,0.07227955686447182,0.11710278365916607,0.012756148026450542,0.019100115593722586,ParallelAntiSync,1973794.1681178268,1973825.6710178265
1973825.6710178265,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,0.05681223865327202,0.10106220581628875,0.018998451123831358,0.013802141050354851,ParallelAntiSync,1973825.6710178265,1973859.4071178269
1973859.4071178269,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,0.03209411379261523,0.08093629226043522,0.027017557052079214,0.008310663934062277,ParallelAntiSync,1973859.4071178269,1973892.7375178267
1973892.7375178267,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,0.02138076568839265,0.05935479619270945,0.018271048592713373,0.004313960189177317,ParallelAntiSync,1973892.7375178267,1973926.3257178268
1973926.3257178268,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,-0.0011881736990549574,0.0332740269318408,0.007719861504340321,0.0011681688866461884,ParallelAntiSync,1973926.3257178268,1973959.0904178265
1973959.0904178265,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,-0.01387791762622711,0.010470392297314926,0.01576821094400728,5.508621888747278e-4,ParallelAntiSync,1973959.0904178265,1973993.8276178269
1973993.8276178269,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,-0.022037353443747684,-0.004600529474456161,0.010766448167337513,6.22726224389963e-4,ParallelAntiSync,1973993.8276178269,1974026.1544178268
1974026.1544178268,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,-0.04128972336681355,-0.014386169383893713,-0.001306793844884,0.0019135108354030965,ParallelAntiSync,1974026.1544178268,1974059.8379178266
1974059.8379178266,0.026232149163035758,-0.0040131915650848775,-0.003417981198997,7.15913951726523e-4,-0.05198897091733111,-0.0395400817520244,-0.009390695174732067,0.004354456317864609,ParallelAntiSync,1974059.8379178266,1974067.6144
1974067.6144,0.025988149602301346,-0.0036086682444512116,-0.0044488146332060715,7.081983578907347e-4,-0.05198897091733111,-0.0395400817520244,-0.009390695174732067,0.004354456317864609,ParallelAntiSync,1974067.6144,1974093.2329178266
1974093.2329178266,0.025988149602301346,-0.0036086682444512116,-0.0044488146332060715,7.081983578907347e-4,-0.05904872320561669,-0.053359520744068134,-0.012211396682563675,0.0064831083751891,SoloParallel,1974093.2329178266,1974101.4124
1974101.4124,0.02021029462157415,0.0045058277606988915,-0.00677650996217097,4.746795797673162e-4,-0.05904872320561669,-0.053359520744068134,-0.012211396682563675,0.0064831083751891,SoloParallel,1974101.4124,1974126.3680178267
1974126.3680178267,0.02021029462157415,0.0045058277606988915,-0.00677650996217097,4.746795797673162e-4,-0.05934128902280364,-0.06458932900341963,-0.013953081661913766,0.007887858491863934,SoloParallel,1974126.3680178267,1974133.8411
1974133.8411,0.011839823952539593,0.011338192096756398,-0.0066013402833192,3.123137247862524e-4,-0.05934128902280364,-0.06458932900341963,-0.013953081661913766,0.007887858491863934,SoloParallel,1974133.8411,1974160.0326178265
1974160.0326178265,0.011839823952539593,0.011338192096756398,-0.0066013402833192,3.123137247862524e-4,-0.056687325195700335,-0.0702147641964077,-0.009588343690163984,0.008235502283720926,SoloParallel,1974160.0326178265,1974168.3376
1974168.3376,0.005846410300676006,0.013892940386976008,-0.003594496678256418,2.4011471236991597e-4,-0.056687325195700335,-0.0702147641964077,-0.009588343690163984,0.008235502283720926,SoloParallel,1974168.3376,1974193.622017827
1974193.622017827,0.005846410300676006,0.013892940386976008,-0.003594496678256418,2.4011471236991597e-4,-0.06602956015746222,-0.0907778085735266,-0.0035215083700846153,0.01261291436520034,SoloParallel,1974193.622017827,1974200.5599
1974200.5599,0.005195863907708172,0.009277175351507499,-0.003282757671358212,1.238394821789039e-4,-0.06602956015746222,-0.0907778085735266,-0.0035215083700846153,0.01261291436520034,SoloParallel,1974200.5599,1974225.7725178269
1974225.7725178269,0.005195863907708172,0.009277175351507499,-0.003282757671358212,1.238394821789039e-4,-0.09925102409090102,-0.13354684242207862,0.004535469096705082,0.027706095383927282,SoloParallel,1974225.7725178269,1974233.9132
1974233.9132,0.0036370633065428834,0.008267472271147155,-0.004638140857490056,1.0309167786390634e-4,-0.09925102409090102,-0.13354684242207862,0.004535469096705082,0.027706095383927282,SoloParallel,1974233.9132,1974258.8568178266
1974258.8568178266,0.0036370633065428834,0.008267472271147155,-0.004638140857490056,1.0309167786390634e-4,-0.1429329703773549,-0.1871830465756882,8.095957584071251e-4,0.0554679823915421,SoloParallel,1974258.8568178266,1974267.1102
1974267.1102,0.003375812310040762,0.00765936953981243,-0.003939691793752004,8.558322192978611e-5,-0.1429329703773549,-0.1871830465756882,8.095957584071251e-4,0.0554679823915421,SoloParallel,1974267.1102,1974292.6938178265
1974292.6938178265,0.003375812310040762,0.00765936953981243,-0.003939691793752004,8.558322192978611e-5,-0.1810040045683406,-0.22988269125844255,-0.00836502705435098,0.0856784750876203,SoloParallel,1974292.6938178265,1974300.2859
1974300.2859,0.0013457821456985084,0.011267062690262444,-0.0021475337891596626,1.3336973262556733e-4,-0.1810040045683406,-0.22988269125844255,-0.00836502705435098,0.0856784750876203,SoloParallel,1974300.2859,1974325.7646178268
1974325.7646178268,0.0013457821456985084,0.011267062690262444,-0.0021475337891596626,1.3336973262556733e-4,-0.19813998014678397,-0.25327712465090807,-0.023412218690271394,0.10395688558800066,SoloParallel,1974325.7646178268,1974333.2569
1974333.2569,0.001152345880565212,0.013508472062803317,-0.001024308019741526,1.8485592541930013e-4,-0.19813998014678397,-0.25327712465090807,-0.023412218690271394,0.10395688558800066,SoloParallel,1974333.2569,1974358.6723178267
1974358.6723178267,0.001152345880565212,0.013508472062803317,-0.001024308019741526,1.8485592541930013e-4,-0.19764802365627857,-0.2639662789018082,-0.028980593262917104,0.10958281243837067,SoloParallel,1974358.6723178267,1974367.16
1974367.16,0.0013966099371711359,0.018302902985139567,-0.0013410744914464498,3.3874525779164436e-4,-0.19764802365627857,-0.2639662789018082,-0.028980593262917104,0.10958281243837067,SoloParallel,1974367.16,1974393.4161178265
1974393.4161178265,0.0013966099371711359,0.018302902985139567,-0.0013410744914464498,3.3874525779164436e-4,-0.16477604922806163,-0.2368271620977868,-0.030223039582110367,0.08415168322808177,SoloParallel,1974393.4161178265,1974399.6455
1974399.6455,-2.0690913345417818e-5,0.020131075080235084,4.632003989099158e-4,4.0547516660950736e-4,-0.16477604922806163,-0.2368271620977868,-0.030223039582110367,0.08415168322808177,SoloParallel,1974399.6455,1974425.8710178267
1974425.8710178267,-2.0690913345417818e-5,0.020131075080235084,4.632003989099158e-4,4.0547516660950736e-4,-0.13771080666129878,-0.21295813186914037,-0.017296226745512518,0.06461459166013198,SoloParallel,1974425.8710178267,1974433.4005
1974433.4005,-4.4350856582099423e-4,0.020013947702840682,-5.311874500596788e-4,4.0103696260709935e-4,-0.13771080666129878,-0.21295813186914037,-0.017296226745512518,0.06461459166013198,SoloParallel,1974433.4005,1974459.3258178267
1974459.3258178267,-4.4350856582099423e-4,0.020013947702840682,-5.311874500596788e-4,4.0103696260709935e-4,-0.12521338123006942,-0.20546980651955532,-0.003401237989343407,0.05790780065011035,SoloParallel,1974459.3258178267,1974467.221
1974467.221,-2.4443674738149762e-5,0.017462714043263213,-0.00163635295390666,3.0762463023977594e-4,-0.12521338123006942,-0.20546980651955532,-0.003401237989343407,0.05790780065011035,SoloParallel,1974467.221,1974492.9437178266
1974492.9437178266,-2.4443674738149762e-5,0.017462714043263213,-0.00163635295390666,3.0762463023977594e-4,-0.13589101465209302,-0.21861868827212474,0.012160455355541187,0.06640837539945392,SoloParallel,1974492.9437178266,1974526.258517827
1974526.258517827,-2.4443674738149762e-5,0.017462714043263213,-0.00163635295390666,3.0762463023977594e-4,-0.14700937935316555,-0.21917819180166523,0.01305255997608494,0.06982120670117978,SoloParallel,1974526.258517827,1974558.8714178265
1974558.8714178265,-2.4443674738149762e-5,0.017462714043263213,-0.00163635295390666,3.0762463023977594e-4,-0.15533329228833564,-0.2082288408941348,0.009545955441811665,0.06757880713854547,SoloParallel,1974558.8714178265,1974592.9786178265
1974592.9786178265,-2.4443674738149762e-5,0.017462714043263213,-0.00163635295390666,3.0762463023977594e-4,-0.16084391053907787,-0.2008915982731691,0.0035683473736544125,0.06624093091723031,SoloParallel,1974592.9786178265,1974625.8556178268
1974625.8556178268,-2.4443674738149762e-5,0.017462714043263213,-0.00163635295390666,3.0762463023977594e-4,-0.17483777874598544,-0.21503358108541848,0.006027604303368794,0.07684402188488738,SoloParallel,1974625.8556178268,1974633.6297
1974633.6297,2.348079023816391e-4,0.015912665387953676,-0.0011554236466973008,2.5460305830334707e-4,-0.17483777874598544,-0.21503358108541848,0.006027604303368794,0.07684402188488738,SoloParallel,1974633.6297,1974658.7593178265
1974658.7593178265,2.348079023816391e-4,0.015912665387953676,-0.0011554236466973008,2.5460305830334707e-4,-0.1851813137414453,-0.22585625196901882,0.008507585360573583,0.08537554452116795,SoloParallel,1974658.7593178265,1974667.5692
1974667.5692,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.1851813137414453,-0.22585625196901882,0.008507585360573583,0.08537554452116795,SoloParallel,1974667.5692,1974692.6474178266
1974692.6474178266,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.1880245567485937,-0.22907125754608407,0.010316549132594985,0.08793330616025476,SoloParallel,1974692.6474178266,1974726.1287178267
1974726.1287178267,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.17999112997120012,-0.21761653774516082,0.009007105701504273,0.07983489232161853,SoloParallel,1974726.1287178267,1974759.2743178266
1974759.2743178266,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.16820769957201231,-0.19848962110067866,0.007562734102814023,0.06774915482710919,SoloParallel,1974759.2743178266,1974793.2012178265
1974793.2012178265,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.15099794479123202,-0.16073774122798767,0.0028020040814093067,0.04864485201312371,SoloParallel,1974793.2012178265,1974826.9204178266
1974826.9204178266,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.13578453628008985,-0.122639418371298,0.0041794299957742115,0.033495334866338884,SoloParallel,1974826.9204178266,1974858.9945178265
1974858.9945178265,2.0090997804526932e-4,0.014987426377826294,-0.0013893117035272287,2.2659350125959926e-4,-0.1331696497340926,-0.09117534393107006,0.01634651187327848,0.026314307401673058,SoloParallel,1974858.9945178265,1974867.0108
1974867.0108,-2.7835570243287065e-4,0.014725325823319015,-0.0016852087633394733,2.1975263107601887e-4,-0.1331696497340926,-0.09117534393107006,0.01634651187327848,0.026314307401673058,SoloParallel,1974867.0108,1974893.2339178268
1974893.2339178268,-2.7835570243287065e-4,0.014725325823319015,-0.0016852087633394733,2.1975263107601887e-4,-0.1513979472648476,-0.08048553878952838,0.03867661445395918,0.030895140895870452,SoloParallel,1974893.2339178268,1974900.3972
1974900.3972,-0.0015620977437351665,0.01588389303316338,-0.003120109061757724,2.6447328780722135e-4,-0.1513979472648476,-0.08048553878952838,0.03867661445395918,0.030895140895870452,SoloParallel,1974900.3972,1974926.3564178268
1974926.3564178268,-0.0015620977437351665,0.01588389303316338,-0.003120109061757724,2.6447328780722135e-4,-0.16630793551927378,-0.05392346805026094,0.052442927132065435,0.033316330429429566,SoloParallel,1974926.3564178268,1974959.0396178267
1974959.0396178267,-0.0015620977437351665,0.01588389303316338,-0.003120109061757724,2.6447328780722135e-4,-0.1612362011247339,-0.01900244341825237,0.05552675839713942,0.029441426307093822,SoloParallel,1974959.0396178267,1974967.9609
1974967.9609,-0.0069714743703221844,0.015126596696017795,-1.358811208456343e-4,2.774338461790378e-4,-0.1612362011247339,-0.01900244341825237,0.05552675839713942,0.029441426307093822,SoloParallel,1974967.9609,1974992.8823178266
1974992.8823178266,-0.0069714743703221844,0.015126596696017795,-1.358811208456343e-4,2.774338461790378e-4,-0.14530374594042822,-0.008835137799095498,0.041080535527092295,0.02287884864344221,SoloParallel,1974992.8823178266,1975025.7284178268
1975025.7284178268,-0.0069714743703221844,0.015126596696017795,-1.358811208456343e-4,2.774338461790378e-4,-0.12297090399651288,-0.025861014472190032,0.010953368210854755,0.015910611574412974,SoloParallel,1975025.7284178268,1975059.3067178265
1975059.3067178265,-0.0069714743703221844,0.015126596696017795,-1.358811208456343e-4,2.774338461790378e-4,-0.10016971283888192,-0.10080285660647866,-0.03743542620586834,0.021596598405465375,SoloParallel,1975059.3067178265,1975067.5261
1975067.5261,-0.012393829174621378,0.014808445441377932,0.0018494626902159717,3.7631757024246374e-4,-0.10016971283888192,-0.10080285660647866,-0.03743542620586834,0.021596598405465375,SoloParallel,1975067.5261,1975093.5232178266
1975093.5232178266,-0.012393829174621378,0.014808445441377932,0.0018494626902159717,3.7631757024246374e-4,-0.08155119860912383,-0.17065769935360364,-0.06324297318013945,0.03977432199991356,SoloParallel,1975093.5232178266,1975125.6649178267
1975125.6649178267,-0.012393829174621378,0.014808445441377932,0.0018494626902159717,3.7631757024246374e-4,-0.08181646011312638,-0.23828198094496728,-0.060206233349854366,0.06709702612267766,SoloParallel,1975125.6649178267,1975134.3582
1975134.3582,-0.015505752792659276,0.013682072315004793,9.94422297527612e-4,4.2861634820590166e-4,-0.08181646011312638,-0.23828198094496728,-0.060206233349854366,0.06709702612267766,SoloParallel,1975134.3582,1975159.9174178266
1975159.9174178266,-0.015505752792659276,0.013682072315004793,9.94422297527612e-4,4.2861634820590166e-4,-0.07017031081583597,-0.29579229958960673,-0.0732887642356546,0.09778819997968806,SoloParallel,1975159.9174178266,1975167.4014
1975167.4014,-0.01813250504848776,0.014325690442924168,0.0011975890070999619,5.354473654298496e-4,-0.07017031081583597,-0.29579229958960673,-0.0732887642356546,0.09778819997968806,SoloParallel,1975167.4014,1975192.890917827
1975192.890917827,-0.01813250504848776,0.014325690442924168,0.0011975890070999619,5.354473654298496e-4,-0.07303340464226439,-0.2930348044701522,-0.058428966671246946,0.09461721897077074,SoloParallel,1975192.890917827,1975200.267
1975200.267,-0.017756127409292853,0.013038310499254715,8.346325209852949e-4,4.859742126951029e-4,-0.07303340464226439,-0.2930348044701522,-0.058428966671246946,0.09461721897077074,SoloParallel,1975200.267,1975225.9491178268
1975225.9491178268,-0.017756127409292853,0.013038310499254715,8.346325209852949e-4,4.859742126951029e-4,-0.05654105483918759,-0.22807013857511443,-0.04928596277760864,0.057641985118915745,SoloParallel,1975225.9491178268,1975233.3351
1975233.3351,-0.015551217542658579,0.011311291059855623,3.065027969185695e-4,3.6987961646438056e-4,-0.05654105483918759,-0.22807013857511443,-0.04928596277760864,0.057641985118915745,SoloParallel,1975233.3351,1975259.9436178268
1975259.9436178268,-0.015551217542658579,0.011311291059855623,3.065027969185695e-4,3.6987961646438056e-4,-0.04323266950489308,-0.02321039909136901,-0.021321815544520912,0.002862406156614509,SoloParallel,1975259.9436178268,1975267.3572
1975267.3572,-0.013015473586739318,0.01217358314396221,6.095884504932888e-4,3.179702773290445e-4,-0.04323266950489308,-0.02321039909136901,-0.021321815544520912,0.002862406156614509,SoloParallel,1975267.3572,1975293.3711178266
1975293.3711178266,-0.013015473586739318,0.01217358314396221,6.095884504932888e-4,3.179702773290445e-4,-0.0455868138574092,0.001075547572208044,0.004028378961139764,0.002095542237304712,SoloParallel,1975293.3711178266,1975326.4575178265
1975326.4575178265,-0.013015473586739318,0.01217358314396221,6.095884504932888e-4,3.179702773290445e-4,-0.0422188706309463,0.014750436905303655,0.017501735123418585,0.002306319158580228,SoloParallel,1975326.4575178265,1975359.0899178265
1975359.0899178265,-0.013015473586739318,0.01217358314396221,6.095884504932888e-4,3.179702773290445e-4,-0.034660586675120855,0.14675486759758885,0.030295570592325797,0.023656169029763995,SoloParallel,1975359.0899178265,1975367.9785
1975367.9785,-0.009963963884831025,0.01264305108357428,0.001676918658446499,2.6193937318713174e-4,-0.034660586675120855,0.14675486759758885,0.030295570592325797,0.023656169029763995,SoloParallel,1975367.9785,1975393.3224178269
1975393.3224178269,-0.009963963884831025,0.01264305108357428,0.001676918658446499,2.6193937318713174e-4,-0.03005653593297984,0.1666027695139239,0.031815730238382293,0.029672118852601667,SoloParallel,1975393.3224178269,1975399.9066
1975399.9066,-0.00922886827284118,0.014958622150871232,0.004781517695135887,3.3179529771888765e-4,-0.03005653593297984,0.1666027695139239,0.031815730238382293,0.029672118852601667,SoloParallel,1975399.9066,1975426.6098178267
1975426.6098178267,-0.00922886827284118,0.014958622150871232,0.004781517695135887,3.3179529771888765e-4,-0.03488067346414028,0.11230008312858848,0.03196548442291602,0.014849762246391549,SoloParallel,1975426.6098178267,1975458.9538178267
1975458.9538178267,-0.00922886827284118,0.014958622150871232,0.004781517695135887,3.3179529771888765e-4,-0.030889310106144114,0.06598400101097787,0.019907323099235943,0.005704339381227639,SoloParallel,1975458.9538178267,1975466.6549
1975466.6549,-0.010335228996496566,0.016048439327237346,0.006397386353980536,4.0529591541213803e-4,-0.030889310106144114,0.06598400101097787,0.019907323099235943,0.005704339381227639,SoloParallel,1975466.6549,1975492.9281178266
1975492.9281178266,-0.010335228996496566,0.016048439327237346,0.006397386353980536,4.0529591541213803e-4,-0.02119734136086455,0.0021361014093305365,0.007516238416912268,5.103840499398308e-4,SoloParallel,1975492.9281178266,1975500.5054
1975500.5054,-0.012556588086741398,0.016853592758512677,0.008249435394975795,5.097646775857664e-4,-0.02119734136086455,0.0021361014093305365,0.007516238416912268,5.103840499398308e-4,SoloParallel,1975500.5054,1975525.8727178266
1975525.8727178266,-0.012556588086741398,0.016853592758512677,0.008249435394975795,5.097646775857664e-4,-0.005554180657395445,4.5147920773653405e-4,-0.001634110217640573,3.372307245340143e-5,SoloParallel,1975525.8727178266,1975533.475
