Synced TS,Perpendicular_A,Parallel_A,Tangential_A,TotalSquared_A,Perpendicular_B,Parallel_B,Tangential_B,TotalSquared_B,MotionMotif,xmin,xmax
1959434.9326,-0.1566387765995975,0.029497719414086226,-0.05577271745167652,0.028516417797195312,0.04872873728152196,0.16608739711353243,-0.022177523475646665,0.03045135586451267,ParallelAntiSync,1959434.9326,1959435.6729582276
1959435.6729582276,-0.1566387765995975,0.029497719414086226,-0.05577271745167652,0.028516417797195312,0.04703173326147709,0.15627250460868244,-0.01856444919541842,0.026977718404178678,ParallelAntiSync,1959435.6729582276,1959469.1317
1959469.1317,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.04703173326147709,0.15627250460868244,-0.01856444919541842,0.026977718404178678,ParallelAntiSync,1959469.1317,1959469.1644582276
1959469.1644582276,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.045104060645362244,0.15517815849065145,-0.01605129590347753,0.026372281259431248,ParallelAntiSync,1959469.1644582276,1959501.5134582275
1959501.5134582275,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.042943765819847525,0.15961305834802417,-0.01502107119069647,0.027546127997715646,Mixed,1959501.5134582275,1959536.3724582274
1959536.3724582274,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.03696323937535294,0.16540070556343073,-0.013626597082130924,0.028909358614039087,ParallelSync,1959536.3724582274,1959568.7323582275
1959568.7323582275,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.033985373492217905,0.16813882015419238,-0.016385052255465198,0.02969413839166372,ParallelSync,1959568.7323582275,1959602.3544582275
1959602.3544582275,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.030144666446369966,0.16701006269410082,-0.017778686081522267,0.0291171436350357,Mixed,1959602.3544582275,1959636.0271582275
1959636.0271582275,-0.14235324623550297,0.02359772155770261,-0.07708470212044621,0.02676335047749853,0.022789139458946225,0.16013722770477468,-0.014297502539089246,0.026367695153105417,Mixed,1959636.0271582275,1959668.6244
1959668.6244,-0.11340074324497755,-0.002808227908486942,-0.07138049131769851,0.01796278925325536,0.022789139458946225,0.16013722770477468,-0.014297502539089246,0.026367695153105417,Mixed,1959668.6244,1959669.0369582274
1959669.0369582274,-0.11340074324497755,-0.002808227908486942,-0.07138049131769851,0.01796278925325536,0.017508803908608706,0.14951144895940044,-0.011494331625275373,0.02279235124376132,Mixed,1959669.0369582274,1959701.057
1959701.057,-0.11098805920972206,-0.01036908158224099,-0.05860350384054728,0.015860237802388977,0.017508803908608706,0.14951144895940044,-0.011494331625275373,0.02279235124376132,Mixed,1959701.057,1959701.8015582275
1959701.8015582275,-0.11098805920972206,-0.01036908158224099,-0.05860350384054728,0.015860237802388977,0.014248887855994687,0.14074098471080565,-0.010011380597615865,0.020111283323970264,Mixed,1959701.8015582275,1959736.3756582276
1959736.3756582276,-0.11098805920972206,-0.01036908158224099,-0.05860350384054728,0.015860237802388977,0.012269704850018773,0.13743452809299384,-0.008552952424027066,0.019111948164418156,Mixed,1959736.3756582276,1959769.7541582275
1959769.7541582275,-0.11098805920972206,-0.01036908158224099,-0.05860350384054728,0.015860237802388977,0.010371706176880966,0.13350135226274049,-0.008377336233900743,0.0180003631073757,Mixed,1959769.7541582275,1959801.5185582275
1959801.5185582275,-0.11098805920972206,-0.01036908158224099,-0.05860350384054728,0.015860237802388977,0.007011389769707936,0.13335005323769913,-0.008417340734703764,0.017902247910044064,Mixed,1959801.5185582275,1959836.2307582274
1959836.2307582274,-0.11098805920972206,-0.01036908158224099,-0.05860350384054728,0.015860237802388977,0.001977971400286084,0.1341891311894876,-0.008613324978393006,0.018084824667433275,Mixed,1959836.2307582274,1959868.417
1959868.417,-0.09349645755939352,-0.0040272827494903345,-0.02601429761770961,0.00943455026304259,0.001977971400286084,0.1341891311894876,-0.008613324978393006,0.018084824667433275,Mixed,1959868.417,1959868.8776582275
1959868.8776582275,-0.09349645755939352,-0.0040272827494903345,-0.02601429761770961,0.00943455026304259,-0.0028673275050124097,0.13494559461864256,-0.007622301965763006,0.018276634561257287,Mixed,1959868.8776582275,1959901.5389582275
1959901.5389582275,-0.09349645755939352,-0.0040272827494903345,-0.02601429761770961,0.00943455026304259,-0.007975451901216166,0.13332935713195926,-0.005897126402165994,0.017875101406053272,Mixed,1959901.5389582275,1959901.8583
1959901.8583,-0.08190288303359211,-0.027268628124375933,-0.02389731490989827,0.008022741988902623,-0.007975451901216166,0.13332935713195926,-0.005897126402165994,0.017875101406053272,Mixed,1959901.8583,1959934.4923
1959934.4923,-0.07626493481090067,-0.010933870473844143,-0.030398928973873907,0.006859984688008361,-0.007975451901216166,0.13332935713195926,-0.005897126402165994,0.017875101406053272,Mixed,1959934.4923,1959935.9200582276
1959935.9200582276,-0.07626493481090067,-0.010933870473844143,-0.030398928973873907,0.006859984688008361,-0.013135174961281859,0.13447145088544385,-0.004125761005592834,0.018272125828375094,Mixed,1959935.9200582276,1959968.9365582275
1959968.9365582275,-0.07626493481090067,-0.010933870473844143,-0.030398928973873907,0.006859984688008361,-0.01654446081903805,0.13412849038313168,-0.002796240317087584,0.01827199007616144,Mixed,1959968.9365582275,1960002.2206582276
1960002.2206582276,-0.07626493481090067,-0.010933870473844143,-0.030398928973873907,0.006859984688008361,-0.017198765563011875,0.12861626929789485,-0.001761221462124379,0.0168410441660387,Mixed,1960002.2206582276,1960034.5622
1960034.5622,-0.08864426380004778,0.0033553571490490958,-0.05376040245810887,0.010759244798707974,-0.017198765563011875,0.12861626929789485,-0.001761221462124379,0.0168410441660387,Mixed,1960034.5622,1960036.0360582275
1960036.0360582275,-0.08864426380004778,0.0033553571490490958,-0.05376040245810887,0.010759244798707974,-0.017331098847005774,0.12423720547104639,-7.305677428957845e-4,0.015735783939726643,Mixed,1960036.0360582275,1960069.0071
1960069.0071,-0.08124842502741753,-0.00849299757534332,-0.04774835680648699,0.008953343154970267,-0.017331098847005774,0.12423720547104639,-7.305677428957845e-4,0.015735783939726643,Mixed,1960069.0071,1960069.6083582274
1960069.6083582274,-0.08124842502741753,-0.00849299757534332,-0.04774835680648699,0.008953343154970267,-0.016741891763552584,0.1185622185697349,-3.994274389810537e-4,0.014337450154279112,Mixed,1960069.6083582274,1960102.0454582274
1960102.0454582274,-0.08124842502741753,-0.00849299757534332,-0.04774835680648699,0.008953343154970267,-0.015598164991073124,0.11652878377212712,3.7112090884670185e-6,0.01382226021227297,Mixed,1960102.0454582274,1960136.2856582275
1960136.2856582275,-0.08124842502741753,-0.00849299757534332,-0.04774835680648699,0.008953343154970267,-0.013409168407243818,0.10993151325996618,-2.5437154658748684e-4,0.012264808109883658,Mixed,1960136.2856582275,1960168.173
1960168.173,-0.08066173772146822,-0.012725258258788178,-0.04193010820747801,0.0084263821042906,-0.013409168407243818,0.10993151325996618,-2.5437154658748684e-4,0.012264808109883658,Mixed,1960168.173,1960168.6296582276
1960168.6296582276,-0.08066173772146822,-0.012725258258788178,-0.04193010820747801,0.0084263821042906,-0.013146818450397491,0.11025000507429639,-6.055633933944055e-4,0.01232826916127351,Mixed,1960168.6296582276,1960202.3726582276
1960202.3726582276,-0.08066173772146822,-0.012725258258788178,-0.04193010820747801,0.0084263821042906,-0.012694964903968691,0.10731053750954272,-0.0011892478522990742,0.01167812790495417,Mixed,1960202.3726582276,1960234.2175
1960234.2175,-0.05371972531106862,-0.021721240865874777,-0.024559369058808067,0.003960783800816754,-0.012694964903968691,0.10731053750954272,-0.0011892478522990742,0.01167812790495417,Mixed,1960234.2175,1960236.1537582276
1960236.1537582276,-0.05371972531106862,-0.021721240865874777,-0.024559369058808067,0.003960783800816754,-0.011160520824434972,0.10778152445190872,-0.0015705989636016458,0.011743881019354512,Mixed,1960236.1537582276,1960268.4524
1960268.4524,-0.025804435496783462,-0.027991802173897247,-0.010238339478073333,0.0015542334755185318,-0.011160520824434972,0.10778152445190872,-0.0015705989636016458,0.011743881019354512,Mixed,1960268.4524,1960269.2149582275
1960269.2149582275,-0.025804435496783462,-0.027991802173897247,-0.010238339478073333,0.0015542334755185318,-0.007507677548819258,0.09987248341797078,-0.0023504624812136048,0.010036402840125486,Mixed,1960269.2149582275,1960301.4862
1960301.4862,-6.382561001009035e-4,-0.03433729201831061,0.0056677029535428915,0.0012115798507696522,-0.007507677548819258,0.09987248341797078,-0.0023504624812136048,0.010036402840125486,Mixed,1960301.4862,1960301.7317582276
1960301.7317582276,-6.382561001009035e-4,-0.03433729201831061,0.0056677029535428915,0.0012115798507696522,-0.003919232574515895,0.09186973971894553,-0.0028988902138512226,0.008463813024471908,Mixed,1960301.7317582276,1960334.3888
1960334.3888,8.369473403511182e-4,-0.028982571860507022,0.01098561750913711,9.61373744557034e-4,-0.003919232574515895,0.09186973971894553,-0.0028988902138512226,0.008463813024471908,Mixed,1960334.3888,1960335.8280582274
1960335.8280582274,8.369473403511182e-4,-0.028982571860507022,0.01098561750913711,9.61373744557034e-4,0.002152480546214159,0.07725359450374068,-0.003970627828303863,0.005988516921601124,Mixed,1960335.8280582274,1960368.6648
1960368.6648,0.008136154738451435,-0.02953539183880807,0.012190800349438351,0.0010871519981598223,0.002152480546214159,0.07725359450374068,-0.003970627828303863,0.005988516921601124,Mixed,1960368.6648,1960369.5838582276
1960369.5838582276,0.008136154738451435,-0.02953539183880807,0.012190800349438351,0.0010871519981598223,0.010246050067124497,0.06536774279621292,-0.007523940669068853,0.004434533023441536,Mixed,1960369.5838582276,1960401.3107
1960401.3107,0.011087615518146684,-0.03218953942077897,0.008557408402226926,0.0012323309045626344,0.010246050067124497,0.06536774279621292,-0.007523940669068853,0.004434533023441536,Mixed,1960401.3107,1960402.1436582275
1960402.1436582275,0.011087615518146684,-0.03218953942077897,0.008557408402226926,0.0012323309045626344,0.01203161831175988,0.05460164234984315,-0.003942177016585558,0.0031416399461301567,Mixed,1960402.1436582275,1960434.6991
1960434.6991,0.022975846399560507,-0.037850383465345944,0.019609976252416103,0.0023450922148702544,0.01203161831175988,0.05460164234984315,-0.003942177016585558,0.0031416399461301567,Mixed,1960434.6991,1960436.2660582275
1960436.2660582275,0.022975846399560507,-0.037850383465345944,0.019609976252416103,0.0023450922148702544,0.012021859620985339,0.04718098052714966,-0.0018169147544294037,0.0023738712114748164,Mixed,1960436.2660582275,1960468.2399
1960468.2399,0.03835293495668603,-0.04619374015176144,0.0251203764150386,0.004235842560233474,0.012021859620985339,0.04718098052714966,-0.0018169147544294037,0.0023738712114748164,Mixed,1960468.2399,1960469.4360582274
1960469.4360582274,0.03835293495668603,-0.04619374015176144,0.0251203764150386,0.004235842560233474,0.015342103544008102,0.042836884248214094,-0.005744758488773297,0.0021033810433442914,Mixed,1960469.4360582274,1960501.0604
1960501.0604,0.04757998220461506,-0.05596255103556564,0.031213558594206686,0.006369948065113749,0.015342103544008102,0.042836884248214094,-0.005744758488773297,0.0021033810433442914,Mixed,1960501.0604,1960503.2964582276
1960503.2964582276,0.04757998220461506,-0.05596255103556564,0.031213558594206686,0.006369948065113749,0.018424504640877505,0.043668487925944154,-0.0052321272835877935,0.0022737743649117108,Mixed,1960503.2964582276,1960534.0495
1960534.0495,0.052551136515786544,-0.07314883337004956,0.024242477507755558,0.008700071488214145,0.018424504640877505,0.043668487925944154,-0.0052321272835877935,0.0022737743649117108,Mixed,1960534.0495,1960536.6226582276
1960536.6226582276,0.052551136515786544,-0.07314883337004956,0.024242477507755558,0.008700071488214145,0.01966257000135018,0.04413951122794616,-0.00550905253561037,0.0023652627703400963,Mixed,1960536.6226582276,1960567.9484
1960567.9484,0.0696929692031592,-0.09736928925435075,0.012949924025262509,0.014505588978509992,0.01966257000135018,0.04413951122794616,-0.00550905253561037,0.0023652627703400963,Mixed,1960567.9484,1960569.2391582276
1960569.2391582276,0.0696929692031592,-0.09736928925435075,0.012949924025262509,0.014505588978509992,0.021171949400185134,0.0443444792943384,-0.005696815740954842,0.0024471379948763977,Mixed,1960569.2391582276,1960601.4952
1960601.4952,0.08505026223875713,-0.12711512110039877,-0.005509390809737405,0.023422154506344817,0.021171949400185134,0.0443444792943384,-0.005696815740954842,0.0024471379948763977,Mixed,1960601.4952,1960601.6594582275
1960601.6594582275,0.08505026223875713,-0.12711512110039877,-0.005509390809737405,0.023422154506344817,0.023089382570716774,0.04533634631976507,-0.006256654600762943,0.002627649611915843,Mixed,1960601.6594582275,1960635.9946582275
1960635.9946582275,0.08505026223875713,-0.12711512110039877,-0.005509390809737405,0.023422154506344817,0.0248424237750701,0.04465806350987856,-0.007183360299243952,0.0026630893206612692,Mixed,1960635.9946582275,1960668.9405582275
1960668.9405582275,0.08505026223875713,-0.12711512110039877,-0.005509390809737405,0.023422154506344817,0.02628367817054831,0.04275752353714489,-0.007400660823379389,0.0025738073378251593,Mixed,1960668.9405582275,1960701.2701
1960701.2701,0.09852935918045289,-0.154753013511011,-0.013190641586420027,0.033830522836711244,0.02628367817054831,0.04275752353714489,-0.007400660823379389,0.0025738073378251593,Mixed,1960701.2701,1960701.5540582275
1960701.5540582275,0.09852935918045289,-0.154753013511011,-0.013190641586420027,0.033830522836711244,0.02726971822447767,0.037338310777002386,-0.007323036617298516,0.002191413849020717,Mixed,1960701.5540582275,1960735.8621582275
1960735.8621582275,0.09852935918045289,-0.154753013511011,-0.013190641586420027,0.033830522836711244,0.02773399629218813,0.03313348187128899,-0.007569762086525128,0.0019243034692967345,Mixed,1960735.8621582275,1960768.4177
1960768.4177,0.1075217273139517,-0.16999607871337646,-0.023452665041872378,0.04100961612006653,0.02773399629218813,0.03313348187128899,-0.007569762086525128,0.0019243034692967345,Mixed,1960768.4177,1960769.1099582275
1960769.1099582275,0.1075217273139517,-0.16999607871337646,-0.023452665041872378,0.04100961612006653,0.027510665745118457,0.02865832938711418,-0.008017557695236087,0.0016424178043964058,Mixed,1960769.1099582275,1960801.8553582276
1960801.8553582276,0.1075217273139517,-0.16999607871337646,-0.023452665041872378,0.04100961612006653,0.028272373633354574,0.029891634217594387,-0.008544874466101637,0.0017658517867038983,Mixed,1960801.8553582276,1960801.9034
1960801.9034,0.11467145526662198,-0.17517214293170394,-0.01369403826910432,0.044022348996365895,0.028272373633354574,0.029891634217594387,-0.008544874466101637,0.0017658517867038983,Mixed,1960801.9034,1960834.1441
1960834.1441,0.10964808642382254,-0.1616511275435261,-0.008814968562796566,0.03823149356326249,0.028272373633354574,0.029891634217594387,-0.008544874466101637,0.0017658517867038983,Mixed,1960834.1441,1960836.4245582274
1960836.4245582274,0.10964808642382254,-0.1616511275435261,-0.008814968562796566,0.03823149356326249,0.028297538364941595,0.030020359792100847,-0.008344439130068541,0.0017716023439579454,Mixed,1960836.4245582274,1960869.3088582275
1960869.3088582275,0.10964808642382254,-0.1616511275435261,-0.008814968562796566,0.03823149356326249,0.028210033538530462,0.031975206865123895,-0.008231187498641187,0.0018859722939502668,Mixed,1960869.3088582275,1960901.5202582276
1960901.5202582276,0.10964808642382254,-0.1616511275435261,-0.008814968562796566,0.03823149356326249,0.02780538951202962,0.033925128530438275,-0.00799126118921714,0.0019879142871167318,Mixed,1960901.5202582276,1960901.5413
1960901.5413,0.0954087060668445,-0.1416382718155675,4.4967951159531616e-4,0.029164423447913264,0.02780538951202962,0.033925128530438275,-0.00799126118921714,0.0019879142871167318,ParallelSync,1960901.5413,1960934.3868
1960934.3868,0.07851557486424053,-0.12098675022079149,7.470119397112521e-4,0.020803047252088418,0.02780538951202962,0.033925128530438275,-0.00799126118921714,0.0019879142871167318,ParallelSync,1960934.3868,1960935.9588582276
1960935.9588582276,0.07851557486424053,-0.12098675022079149,7.470119397112521e-4,0.020803047252088418,0.027833940214396564,0.03668548365421841,-0.008135904153902546,0.0021867458752040173,ParallelSync,1960935.9588582276,1960968.3314
1960968.3314,0.06931787412831644,-0.11469654259209756,0.001974639517345854,0.017964163757473436,0.027833940214396564,0.03668548365421841,-0.008135904153902546,0.0021867458752040173,ParallelSync,1960968.3314,1960968.6561582275
1960968.6561582275,0.06931787412831644,-0.11469654259209756,0.001974639517345854,0.017964163757473436,0.02741247149933247,0.035612650284812725,-0.006852546827109987,0.002066661852027822,ParallelSync,1960968.6561582275,1961001.4899
1961001.4899,0.07494949548381055,-0.12768319831509578,-0.0036937966872211403,0.02193407013921634,0.02741247149933247,0.035612650284812725,-0.006852546827109987,0.002066661852027822,ParallelSync,1961001.4899,1961001.8877582275
1961001.8877582275,0.07494949548381055,-0.12768319831509578,-0.0036937966872211403,0.02193407013921634,0.026745348825804975,0.029611091921584395,-0.004236618696358963,0.0016100793865808465,ParallelSync,1961001.8877582275,1961035.4757
1961035.4757,0.09108233586507421,-0.14920144190191773,0.004376359361067728,0.030576214693506718,0.026745348825804975,0.029611091921584395,-0.004236618696358963,0.0016100793865808465,ParallelSync,1961035.4757,1961035.8533582275
1961035.8533582275,0.09108233586507421,-0.14920144190191773,0.004376359361067728,0.030576214693506718,0.02803466571085856,0.023688472795914576,0.0012638772343860367,0.0013486836105859729,ParallelSync,1961035.8533582275,1961068.5041582275
1961068.5041582275,0.09108233586507421,-0.14920144190191773,0.004376359361067728,0.030576214693506718,0.03239193821710756,0.02320848300813934,0.008841528858789657,0.0016660439775608162,Mixed,1961068.5041582275,1961101.5394582276
1961101.5394582276,0.09108233586507421,-0.14920144190191773,0.004376359361067728,0.030576214693506718,0.03586847372506521,0.024333821441501344,0.01616598224789329,0.0021400212553517647,Mixed,1961101.5394582276,1961135.9867
1961135.9867,0.10742240464173641,-0.1704868652462331,0.009496798460291618,0.040695533421495594,0.03586847372506521,0.024333821441501344,0.01616598224789329,0.0021400212553517647,Mixed,1961135.9867,1961136.5380582276
1961136.5380582276,0.10742240464173641,-0.1704868652462331,0.009496798460291618,0.040695533421495594,0.037470107427291274,0.030971412381052787,0.019928464156929376,0.0027603810191439973,Mixed,1961136.5380582276,1961168.9863
1961168.9863,0.11904085411443413,-0.18465956981146625,0.01506106446608585,0.04849671733410136,0.037470107427291274,0.030971412381052787,0.019928464156929376,0.0027603810191439973,SoloParallel,1961168.9863,1961169.1467582276
1961169.1467582276,0.11904085411443413,-0.18465956981146625,0.01506106446608585,0.04849671733410136,0.03790364497372822,0.03995345225919898,0.018959094131841953,0.0033924119000225687,SoloParallel,1961169.1467582276,1961201.5794
1961201.5794,0.12765118435839073,-0.195035461062447,0.023999263197485618,0.054909620573963334,0.03790364497372822,0.03995345225919898,0.018959094131841953,0.0033924119000225687,SoloParallel,1961201.5794,1961202.3570582275
1961202.3570582275,0.12765118435839073,-0.195035461062447,0.023999263197485618,0.054909620573963334,0.03765510603664021,0.05349223339242126,0.014777308531062013,0.004497694891362085,SoloParallel,1961202.3570582275,1961236.3172582276
1961236.3172582276,0.12765118435839073,-0.195035461062447,0.023999263197485618,0.054909620573963334,0.034586765072502246,0.05778973267769655,0.008467426209381828,0.0046075948277514165,SoloParallel,1961236.3172582276,1961271.4907582274
1961271.4907582274,0.12765118435839073,-0.195035461062447,0.023999263197485618,0.054909620573963334,0.03038367164046856,0.05871183580892578,0.0028955726152135874,0.004378631507180047,SoloParallel,1961271.4907582274,1961301.6541582276
1961301.6541582276,0.12765118435839073,-0.195035461062447,0.023999263197485618,0.054909620573963334,0.02783607833010176,0.047289716836224724,5.853765634731504e-4,0.0030115072409709408,SoloParallel,1961301.6541582276,1961335.1883
1961335.1883,0.12126270506915081,-0.18568117638374648,0.036421476997954685,0.050508666890652365,0.02783607833010176,0.047289716836224724,5.853765634731504e-4,0.0030115072409709408,SoloParallel,1961335.1883,1961336.0596582275
1961336.0596582275,0.12126270506915081,-0.18568117638374648,0.036421476997954685,0.050508666890652365,0.026879867795323108,0.03382823227595358,0.0012304521856735754,0.0018683906041911448,SoloParallel,1961336.0596582275,1961368.9240582276
1961368.9240582276,0.12126270506915081,-0.18568117638374648,0.036421476997954685,0.050508666890652365,0.024411616728138116,0.01404534984002322,0.0023501599342359483,7.98722135126641e-4,SoloParallel,1961368.9240582276,1961401.9029582276
1961401.9029582276,0.12126270506915081,-0.18568117638374648,0.036421476997954685,0.050508666890652365,0.021519327230928118,0.0023841892019389422,0.0026736188260262986,4.7591404024928895e-4,SoloParallel,1961401.9029582276,1961434.481
1961434.481,0.10116904213721511,-0.16010157507438347,0.04077129728575791,0.037529988110623705,0.021519327230928118,0.0023841892019389422,0.0026736188260262986,4.7591404024928895e-4,SoloParallel,1961434.481,1961436.8934582276
1961436.8934582276,0.10116904213721511,-0.16010157507438347,0.04077129728575791,0.037529988110623705,0.0196857768137225,-8.074757769104442e-4,0.003313373667629132,3.991602709513297e-4,SoloParallel,1961436.8934582276,1961468.8441
1961468.8441,0.07877290324470464,-0.1297371813191962,0.031987806956015157,0.024060126296104885,0.0196857768137225,-8.074757769104442e-4,0.003313373667629132,3.991602709513297e-4,SoloParallel,1961468.8441,1961470.2085582274
1961470.2085582274,0.07877290324470464,-0.1297371813191962,0.031987806956015157,0.024060126296104885,0.017616271926185968,0.004380367993976123,0.002887502332155175,3.378583300581798e-4,SoloParallel,1961470.2085582274,1961501.7580582276
1961501.7580582276,0.07877290324470464,-0.1297371813191962,0.031987806956015157,0.024060126296104885,0.015116133442995349,0.01249967273756008,0.0027791459385882473,3.9246296096051667e-4,SoloParallel,1961501.7580582276,1961534.2322
1961534.2322,0.06422440257916831,-0.10286400824588311,0.02681110248000136,0.015424613295253327,0.015116133442995349,0.01249967273756008,0.0027791459385882473,3.9246296096051667e-4,SoloParallel,1961534.2322,1961535.8315582275
1961535.8315582275,0.06422440257916831,-0.10286400824588311,0.02681110248000136,0.015424613295253327,0.013804592916220226,0.02007047130182693,0.002116272876379238,5.978692147473146e-4,SoloParallel,1961535.8315582275,1961568.894
1961568.894,0.05246340632458896,-0.07851597624407976,0.018456734393967788,0.009257818573229291,0.013804592916220226,0.02007047130182693,0.002116272876379238,5.978692147473146e-4,SoloParallel,1961568.894,1961569.5495582274
1961569.5495582274,0.05246340632458896,-0.07851597624407976,0.018456734393967788,0.009257818573229291,0.013146565561972103,0.02169867484403776,0.0018623118414414488,6.471328814572811e-4,SoloParallel,1961569.5495582274,1961601.2425
1961601.2425,0.04186973751561894,-0.05677765662631436,0.005838705387433932,0.0050108676922037375,0.013146565561972103,0.02169867484403776,0.0018623118414414488,6.471328814572811e-4,SoloParallel,1961601.2425,1961602.3166582275
1961602.3166582275,0.04186973751561894,-0.05677765662631436,0.005838705387433932,0.0050108676922037375,0.01229943185974631,0.011505681050134662,0.001195485870785864,2.8508590696721907e-4,SoloParallel,1961602.3166582275,1961634.6167
1961634.6167,0.03614659667976453,-0.046310629260253554,-0.012389741480742138,0.0036047565279698395,0.01229943185974631,0.011505681050134662,0.001195485870785864,2.8508590696721907e-4,SoloParallel,1961634.6167,1961636.5463582275
1961636.5463582275,0.03614659667976453,-0.046310629260253554,-0.012389741480742138,0.0036047565279698395,0.012547339218785272,0.0027747416152204595,-1.2447870660461588e-4,1.6515040745090123e-4,SoloParallel,1961636.5463582275,1961668.2933
1961668.2933,0.031842278655069126,-0.03925089800724607,-0.01901175879505763,0.002916010676803756,0.012547339218785272,0.0027747416152204595,-1.2447870660461588e-4,1.6515040745090123e-4,SoloParallel,1961668.2933,1961669.6372582274
1961669.6372582274,0.031842278655069126,-0.03925089800724607,-0.01901175879505763,0.002916010676803756,0.01246374393317306,-0.0018757540932329534,-0.0017884434873442767,1.620618963574126e-4,SoloParallel,1961669.6372582274,1961701.4755582276
1961701.4755582276,0.031842278655069126,-0.03925089800724607,-0.01901175879505763,0.002916010676803756,0.012606158149232478,-0.0011739609359092712,-0.0030707260720509695,1.6972276617207495e-4,SoloParallel,1961701.4755582276,1961701.9574
1961701.9574,0.03661253117650263,-0.03316029584702231,-0.030063406042703533,0.0033438910427008857,0.012606158149232478,-0.0011739609359092712,-0.0030707260720509695,1.6972276617207495e-4,SoloParallel,1961701.9574,1961734.3884
1961734.3884,0.03937068145960153,-0.021548777173119434,-0.03937068145960153,0.003564450914843576,0.012606158149232478,-0.0011739609359092712,-0.0030707260720509695,1.6972276617207495e-4,SoloParallel,1961734.3884,1961735.4297582274
1961735.4297582274,0.03937068145960153,-0.021548777173119434,-0.03937068145960153,0.003564450914843576,0.01173983685595246,-0.001782707047758338,-0.0025120166361062585,1.473120414025816e-4,SoloParallel,1961735.4297582274,1961768.8259582275
1961768.8259582275,0.03937068145960153,-0.021548777173119434,-0.03937068145960153,0.003564450914843576,0.01169472949558016,-5.296091367129573e-4,-8.912769112756737e-4,1.378415583450555e-4,SoloParallel,1961768.8259582275,1961768.8531
1961768.8531,0.040962934859528066,-0.020084846842683746,-0.045060014127184245,0.004111767978142047,0.01169472949558016,-5.296091367129573e-4,-8.912769112756737e-4,1.378415583450555e-4,SoloParallel,1961768.8531,1961802.1452582276
1961802.1452582276,0.040962934859528066,-0.020084846842683746,-0.045060014127184245,0.004111767978142047,0.011658190694490082,0.006391083669526234,3.5416138536187997e-4,1.768847910268615e-4,SoloParallel,1961802.1452582276,1961802.8959
1961802.8959,0.035618404449136255,-0.011126129401443655,-0.037636317557394515,0.002808953890240961,0.011658190694490082,0.006391083669526234,3.5416138536187997e-4,1.768847910268615e-4,SoloParallel,1961802.8959,1961834.8634
1961834.8634,0.030365255008954362,-0.0012956938300514934,-0.04112171046015501,0.0026147226054288836,0.011658190694490082,0.006391083669526234,3.5416138536187997e-4,1.768847910268615e-4,SoloParallel,1961834.8634,1961836.9552582274
1961836.9552582274,0.030365255008954362,-0.0012956938300514934,-0.04112171046015501,0.0026147226054288836,0.011778651084780963,0.01009798929406315,0.0011450403536074558,2.4201712657141524e-4,SoloParallel,1961836.9552582274,1961868.4702
1961868.4702,0.028254745673290567,0.004067683393520753,-0.023510147480327932,0.0013676037357990263,0.011778651084780963,0.01009798929406315,0.0011450403536074558,2.4201712657141524e-4,SoloParallel,1961868.4702,1961869.0101582275
1961869.0101582275,0.028254745673290567,0.004067683393520753,-0.023510147480327932,0.0013676037357990263,0.011744806875654006,0.010922977291634271,0.0012854130927235311,2.5890420827891263e-4,SoloParallel,1961869.0101582275,1961901.3704
1961901.3704,0.020736824944140884,0.02515384242469456,-0.01690774361809979,0.0013486034917457018,0.011744806875654006,0.010922977291634271,0.0012854130927235311,2.5890420827891263e-4,SoloParallel,1961901.3704,1961902.1095582275
1961902.1095582275,0.020736824944140884,0.02515384242469456,-0.01690774361809979,0.0013486034917457018,0.011096539884062966,0.009605889889095984,7.556618581412884e-4,2.1597734280388612e-4,SoloParallel,1961902.1095582275,1961934.3513
1961934.3513,0.009249781543728419,0.04707817114633097,-0.008089776106174918,0.0023673571345379676,0.011096539884062966,0.009605889889095984,7.556618581412884e-4,2.1597734280388612e-4,SoloParallel,1961934.3513,1961936.1222582276
1961936.1222582276,0.009249781543728419,0.04707817114633097,-0.008089776106174918,0.0023673571345379676,0.009605720196576592,0.008366874088037468,9.569829817839166e-5,1.622836006642665e-4,SoloParallel,1961936.1222582276,1961968.4398
1961968.4398,-0.007932181965931331,0.068467521442154,-0.029782030675330966,0.005637690354318819,0.009605720196576592,0.008366874088037468,9.569829817839166e-5,1.622836006642665e-4,SoloParallel,1961968.4398,1961969.3968582274
1961969.3968582274,-0.007932181965931331,0.068467521442154,-0.029782030675330966,0.005637690354318819,0.008075483645009804,0.004755977518782387,-6.067038038717778e-4,8.820084776561678e-5,SoloParallel,1961969.3968582274,1962001.8676582274
1962001.8676582274,-0.007932181965931331,0.068467521442154,-0.029782030675330966,0.005637690354318819,0.006736238313388091,-3.8103364056431754e-4,-0.0010176654802570438,4.655773627970613e-5,SoloParallel,1962001.8676582274,1962037.6886582274
